,pred
3554,509240.8330318798
3555,879520.3984946151
3556,1772845.5599397013
3557,1346299.3607790829
3558,767856.8865927997
3559,1574112.9874825946
3560,330637.33138655266
3561,331768.26996335096
3562,474562.0909427543
3563,2327187.100658891
3564,1809212.893950961
3565,646073.6025925851
3566,1405969.056858763
3567,434127.5069440953
3568,1402930.6460984277
3569,220776.099203369
3570,517796.85647553456
3571,220966.08547126205
3572,2601220.539036044
3573,961791.3512600786
3574,459952.73235724866
3575,707347.5979000052
3576,275244.1880704112
3577,644265.7912517383
3578,490389.72090888256
3579,579967.6515636039
3580,500328.9467211578
3581,418262.69528191525
3582,442669.2004706685
3583,1101180.1038411702
3584,268601.62564396433
3585,175806.5065193885
3586,605631.4915957327
3587,881099.9627546199
3588,787279.6522825615
3589,1045050.8961044867
3590,501132.5396633594
3591,334739.3904262464
3592,257711.7578693536
3593,350737.0775115349
3594,1198757.5981571658
3595,931819.3998762374
3596,418738.5857117321
3597,530187.3362218133
3598,817397.5911363489
3599,295418.251079565
3600,1067929.835687582
3601,308451.18589084403
3602,1072134.4816976273
3603,747525.3087774342
3604,727132.1097156238
3605,608273.0781851929
3606,501006.90104730555
3607,868701.9421624944
3608,1775917.8404367338
3609,1026204.6654188903
3610,410135.5747763561
3611,402367.38234628044
3612,957410.5722721128
3613,1433686.2530705398
3614,265073.0802256282
3615,747728.8308763395
3616,1073275.7474255548
3617,317315.5758603382
3618,159204.24744255026
3619,516890.1210799004
3620,914183.7933139738
3621,529415.8489913109
3622,221200.87305799205
3623,1445797.433813532
3624,417807.92026337935
3625,1435781.9309499133
3626,237110.79835451418
3627,959020.485703568
3628,531541.7079091684
3629,428171.34361255367
3630,604272.4358034572
3631,1488894.641335166
3632,321133.54898210533
3633,598797.3850316824
3634,487735.30499949196
3635,445514.9216677094
3636,947257.3403214151
3637,1386928.8845407248
3638,237472.3064662817
3639,916702.1071836498
3640,2309474.3382269125
3641,796278.7399481357
3642,350118.63008435
3643,244120.82620688147
3644,168586.0240635142
3645,419013.8783452543
3646,172772.2786911285
3647,391961.00390351337
3648,1243161.1960334582
3649,191670.04504571672
3650,709395.0147111646
3651,450820.4768702595
3652,350118.63008435
3653,1474751.121701695
3654,444751.43539606093
3655,360222.9988097673
3656,995891.6574552088
3657,724901.4091032806
3658,231135.25836571946
3659,908259.32044498
3660,289033.5188439249
3661,1272551.9568547753
3662,556348.9705570737
3663,801243.1297158997
3664,306498.95069001644
3665,1308630.7691765744
3666,2150389.3768679607
3667,596046.1736511008
3668,413359.94519051106
3669,1423562.2613156026
3670,458696.4609454381
3671,888957.768525998
3672,389760.30952410155
3673,483277.3287465847
3674,689445.5248145583
3675,735357.3473842645
3676,428986.2514989212
3677,2040370.1078952586
3678,650398.6117927973
3679,620492.8634880353
3680,736886.9892505822
3681,205016.36052053838
3682,778237.7840688354
3683,514510.7038041516
3684,498831.808075234
3685,614061.9175291276
3686,699475.0468095954
3687,205914.6728033116
3688,893562.0918468948
3689,1142295.186249509
3690,1097260.5553015647
3691,1329349.4534957244
3692,270488.6936293462
3693,670859.3531520589
3694,938597.9142577385
3695,674628.545377534
3696,831125.2343065597
3697,433075.50968337443
3698,1022188.4551943328
3699,139898.41295798964
3700,497837.43593754934
3701,221389.76805290548
3702,767748.3091316266
3703,936564.4769987583
3704,1536433.387319822
3705,922340.3821129374
3706,489013.58172878297
3707,792530.6900506727
3708,489628.1707851926
3709,968892.1722851688
3710,1096040.6254488174
3711,347350.87599560554
3712,1886211.3984713452
3713,1234406.5131005663
3714,386813.6447518394
3715,173377.70793446607
3716,633832.948497326
3717,926830.5316311902
3718,491915.2586634809
3719,491181.46345965
3720,349331.36844335834
3721,791797.3552977183
3722,228350.62940979403
3723,404744.62283422716
3724,159940.14481976937
3725,569709.7293898491
3726,743727.0427428387
3727,935956.8723003721
3728,371511.4741461462
3729,425403.5449600736
3730,845280.5638137801
3731,727798.6660452809
3732,990382.4109117433
3733,1173896.8327654547
3734,1124185.9042655192
3735,500624.032797319
3736,1955022.7249077945
3737,553515.403292785
3738,780436.1138849996
3739,1268351.6178081247
3740,759002.3911379743
3741,230728.62899437366
3742,394948.1359601818
3743,1697814.6276106704
3744,473335.09586189996
3745,342589.6916606677
3746,1434654.2142139417
3747,716860.7005701424
3748,959386.4282406529
3749,262866.8389251617
3750,201717.98777017166
3751,334528.40972180193
3752,685023.3647953568
3753,1226434.917508678
3754,181201.9061965585
3755,605687.2512429372
3756,445172.94286855485
3757,761749.2591347462
3758,285529.64955625235
3759,613441.0155700416
3760,461743.6449304867
3761,2064431.809149354
3762,393978.68780467566
3763,423122.4111889628
3764,545710.5161742587
3765,891320.4136250771
3766,1058304.6872099263
3767,445116.2974468639
3768,456470.93786380603
3769,208798.81502443634
3770,837537.1435769299
3771,219392.00605369077
3772,759896.4153457606
3773,486279.3663505697
3774,537982.145091506
3775,862897.6563666607
3776,735424.0217749025
3777,369225.3470786003
3778,1053265.9425702107
3779,361312.87759499805
3780,316939.27752223174
3781,984666.6944504522
3782,791441.2977486595
3783,426551.5478210417
3784,1313136.1981577622
3785,701550.5032288408
3786,444011.0730669355
3787,585588.374612389
3788,840784.8949321284
3789,1058304.6872099263
3790,533558.8457181673
3791,790539.2450560286
3792,1015490.9167756182
3793,548031.7989362768
3794,944462.224110292
3795,781639.8489211188
3796,353471.2792701908
3797,324416.41624223185
3798,734656.4892142452
3799,228628.7082245468
3800,175822.6778665146
3801,451874.21015246294
3802,407675.4568960136
3803,347864.8794758971
3804,296408.9121987778
3805,983014.5301537709
3806,447177.77453778073
3807,400306.2717989081
3808,1741017.5096648044
3809,360920.03759834304
3810,927100.0309270461
3811,1371896.783709576
3812,145099.9754801057
3813,1520461.7532895273
3814,451741.0465799716
3815,190884.67415342224
3816,1430672.197643999
3817,396407.8965417145
3818,547135.2476710435
3819,303926.04249861103
3820,294447.3058018603
3821,623597.5344905729
3822,522729.5416468079
3823,279470.7840387256
3824,1264081.3849646868
3825,1400872.2307324307
3826,371796.3896718755
3827,430684.29872729525
3828,196752.6492577122
3829,470824.7301159009
3830,931021.7657720174
3831,1846334.4433717008
3832,173800.04319058624
3833,136607.4311344518
3834,610340.5151919619
3835,165203.08193806297
3836,699154.3269780218
3837,639205.2450018751
3838,798590.3637793001
3839,794308.1606979158
3840,1938436.7819015377
3841,871872.318478591
3842,903556.7289246352
3843,910266.1395358081
3844,475413.1643876735
3845,404028.4594880166
3846,733003.740257966
3847,889269.8086964526
3848,590781.9120860443
3849,553063.6526877591
3850,423486.5510010701
3851,388126.7252942492
3852,643098.333590457
3853,973371.4128090226
3854,230034.55713420996
3855,1004241.0476665216
3856,881308.0902196419
3857,227603.77871682364
3858,407497.71750581084
3859,402391.64092786337
3860,898154.7154574913
3861,1090819.1643635805
3862,1090282.2399227642
3863,454100.8499712154
3864,517826.3082958387
3865,1126355.2527302487
3866,183544.52877712916
3867,1191973.3150634342
3868,773808.127093499
3869,339362.87992385303
3870,374932.5975012881
3871,219036.95053162874
3872,489930.5121551171
3873,454461.11838100554
3874,540844.310099055
3875,1182327.3039856548
3876,698923.4179678253
3877,171597.63358508798
3878,503642.86696884467
3879,690976.4185397954
3880,853511.4218688143
3881,339246.02698436833
3882,991284.8060099147
3883,831810.1069131126
3884,301733.2558596286
3885,1424387.2135807844
3886,1115352.647559016
3887,430567.23926574766
3888,426093.1487883998
3889,623474.9455368394
3890,1799374.694115382
3891,808557.9807141464
3892,295482.9538951751
3893,822908.7019821866
3894,1275039.4211021846
3895,477627.76366707834
3896,326849.4626553707
3897,417053.2084356757
3898,2009660.715217263
3899,650923.3037219702
3900,515976.3763035868
3901,468801.56481169723
3902,1031226.2895743595
3903,292157.07384621096
3904,497714.3041651058
3905,603948.4795464623
3906,1209097.0557299245
3907,437206.4680556653
3908,432632.7168456406
3909,718793.9924063671
3910,1020798.4644563477
3911,590107.8104951925
3912,1268722.5685771885
3913,377876.4671700299
3914,660476.983626877
3915,518510.7243336691
3916,258545.82727138404
3917,861304.34017051
3918,424213.09980388364
3919,309997.09045813826
3920,881308.0902196419
3921,404305.5405579195
3922,553411.9476561318
3923,524210.80230238277
3924,557673.9348151437
3925,884621.3480167383
3926,275177.78387636534
3927,501423.1211432931
3928,304475.4765821688
3929,769565.7875147939
3930,640136.8568469002
3931,505284.2810404856
3932,422309.523471445
3933,827223.8502595628
3934,792656.9573611888
3935,1401445.676603974
3936,476046.4727043052
3937,835359.349546743
3938,1729247.9225900162
3939,884380.3168900477
3940,1506372.2447958097
3941,402952.72886935866
3942,1181536.3076927722
3943,457523.91627772554
3944,695173.6064953881
3945,433381.75820249296
3946,465689.7577277293
3947,165335.74850201767
3948,670816.3428632411
3949,175764.1623358783
3950,1253289.7647254756
3951,699787.0605910768
3952,453719.0144308084
3953,452440.5573691001
3954,288428.08496720286
3955,390372.41755888495
3956,722603.992007009
3957,635095.7428692273
3958,296004.591244719
3959,492943.6916918988
3960,535832.09377355
3961,879923.9842422176
3962,455700.46654170565
3963,957985.1222230742
3964,683931.7844442001
3965,741546.3045951287
3966,716913.8270046139
3967,801936.6974062347
3968,433095.2113345642
3969,162521.5766134131
3970,1782506.3002140608
3971,822749.6491278133
3972,684744.5842277742
3973,862194.8774586923
3974,395042.757427474
3975,488729.00166853884
3976,404806.2576057109
3977,2446022.8367959433
3978,669934.1684536823
3979,790367.6462247147
3980,216487.52724858228
3981,646597.2570387603
3982,508608.7189666424
3983,464967.48336751456
3984,635248.8373560188
3985,1240582.9585426936
3986,817875.0969761738
3987,432296.99380388955
3988,549514.1229008083
3989,397621.0695348842
3990,901877.9846249068
3991,232627.48950144625
3992,799539.0156117099
3993,799876.8262635123
3994,199426.35468739143
3995,608757.8157618573
3996,425385.7585721798
3997,754128.5235121715
3998,400554.44843635726
3999,1058687.030472155
4000,948764.7108534831
4001,555262.8931985266
4002,740821.8672759319
4003,1591814.7826528032
4004,349882.4089402019
4005,670460.0591551573
4006,354140.12753632973
4007,142353.8804300918
4008,551392.3777029277
4009,373588.4712829387
4010,905434.8334112237
4011,998769.586237895
4012,318131.72276480065
4013,754057.831918728
4014,551286.2445193079
4015,935956.8723003721
4016,752545.7889997963
4017,698952.4261938287
4018,663964.1597150096
4019,514842.6184841214
4020,682083.2406783428
4021,644465.7492857418
4022,435300.38111525535
4023,414416.2293726463
4024,623597.5344905729
4025,1048234.2671949856
4026,1034138.1359046868
4027,544310.2949389528
4028,1369927.2662138182
4029,839944.2698149348
4030,257338.25964799963
4031,601142.1673339678
4032,185015.131776171
4033,331313.5001014459
4034,504226.6620215125
4035,546366.4652693678
4036,619564.3008821587
4037,627676.6054219187
4038,463877.74792978825
4039,867307.1993980167
4040,967958.8660852443
4041,801003.5208381986
4042,1161807.733747567
4043,1556106.3904495994
4044,765191.3050472644
4045,938767.1273532031
4046,404983.1040447037
4047,1902086.7373436831
4048,799125.5083232772
4049,472545.3492817443
4050,703147.4227198061
4051,1007807.6383897873
4052,282162.02988523524
4053,195223.35544728787
4054,1142137.9838047717
4055,290067.411536797
4056,521969.8785044642
4057,738284.3368784008
4058,1133871.4595476103
4059,142709.78774118473
4060,329225.2209190371
4061,450040.9762937437
4062,490258.5276041405
4063,758345.5045458191
4064,242459.7917936151
4065,1055886.9249164478
4066,264029.70813169604
4067,1247968.233339838
4068,388516.3901300106
4069,953543.7506436101
4070,1057944.4126047916
4071,238557.72389636133
4072,260470.42483615264
4073,653822.337882905
4074,411953.8044881578
4075,595042.0357576216
4076,284814.6178892097
4077,721468.6210686036
4078,515009.80308968824
4079,1347923.2997803213
4080,196022.04483516054
4081,586422.329401472
4082,1376439.0174170528
4083,771380.4829375774
4084,1566373.785431286
4085,418493.72751179175
4086,1435928.1700873068
4087,487993.3757254509
4088,320863.82577392587
4089,419015.65368560504
4090,695396.6036412915
4091,560262.8217645099
4092,329077.89783376874
4093,1199237.7516463518
4094,767030.604162908
4095,466456.41661700135
4096,1719422.8941989108
4097,527908.7178386532
4098,723056.130226558
4099,493671.9133961767
4100,734092.5859451939
4101,437628.7473936433
4102,719360.7383979352
4103,225192.05850089126
4104,1650914.3621757044
4105,1168129.8953172998
4106,561589.4349475263
4107,545808.8054686994
4108,979757.0254984738
4109,383277.69491298636
4110,2888520.5654499168
4111,1335651.1205490455
4112,268239.3548515758
4113,652240.0909924107
4114,837386.1153629672
4115,169120.55415979493
4116,717620.3781517512
4117,838465.1895350674
4118,455465.52428424224
4119,699787.0605910768
4120,885516.0905417443
4121,950423.4588244192
4122,438177.32515807496
4123,922330.7560430485
4124,402545.01537822647
4125,483822.3233386642
4126,597695.8764185954
4127,867514.5677783886
4128,725718.9713625899
4129,1080636.2369907114
4130,641065.1134641736
4131,761747.1453362156
4132,562353.719192292
4133,1172213.1267814746
4134,226202.62080039587
4135,574616.1749929856
4136,553766.0741193386
4137,935956.8723003721
4138,964149.1391102778
4139,1995665.9882782626
4140,224160.65953858034
4141,1617963.1758328748
4142,757130.6767781518
4143,1515773.7115610181
4144,921381.8261437996
4145,765150.2422691912
4146,332497.6237727369
4147,1475083.8127119727
4148,387818.29093404696
4149,1636893.2359410133
4150,1213770.0400642664
4151,412116.4498031267
4152,1583812.1120296235
4153,420111.7066158697
4154,433827.01155188546
4155,595680.5083440967
4156,1947200.9495020537
4157,361018.2310006131
4158,491915.2586634809
4159,794547.4280146398
4160,396944.9877749595
4161,999085.2071860617
4162,436518.1899058556
4163,804058.6488532358
4164,413622.76208657946
4165,921628.3262442346
4166,500427.67869761854
4167,764664.2023608442
4168,744485.1878705049
4169,623853.7618592002
4170,1241548.5409497896
4171,478694.69374989835
4172,421943.0219807622
4173,1797131.1834751973
4174,955254.1685463558
4175,1269081.4391303153
4176,1812351.693155331
4177,2032124.412030149
4178,527106.33636401
4179,801541.9802493954
4180,181567.35301094383
4181,774184.375212326
4182,1234924.7142591926
4183,569455.3624929239
4184,430801.7988508775
4185,418524.5682888439
4186,750279.8780807626
4187,682083.2406783428
4188,770653.9346204321
4189,221739.91276138017
4190,314053.7862471185
4191,401529.2655289654
4192,431648.92680585594
4193,2110315.208040037
4194,232452.72366932573
4195,408428.9259041314
4196,399315.41667396965
4197,569199.2317439752
4198,219400.1042116591
4199,427270.85166776314
4200,407956.79200776404
4201,401051.5241673276
4202,1026471.8241736442
4203,676343.1685376454
4204,895900.5717389379
4205,162993.03260779718
4206,528445.5662070327
4207,276895.3089629816
4208,602853.0563787245
4209,1033522.3337972856
4210,525030.593478941
4211,639950.1705604133
4212,760030.5857585885
4213,401669.7139912221
4214,1754282.9590259371
4215,1185171.8183535417
4216,1268351.6178081247
4217,1203896.0205314416
4218,721920.7649201624
4219,806919.0986064686
4220,138728.36291282022
4221,202214.77742538857
4222,558568.8099853807
4223,174921.64552772196
4224,677652.8462903237
